"","Gender","Senior","Partner","Dependents","Tenure","PhoneService","MultipleLines","InternetService","OnlineSecurity","OnlineBackup","DeviceProtection","TechSupport","StreamingTV","StreamingMovies","Contract","PaperlessBilling","PaymentMethod","MonthlyCharges","TotalCharges","ChurnLabel","CLTV","AvgMonthlyLongDistanceCharges","TotalRevenue","AvgMonthlyGBDownload","n_addIT_services","haversine_dist","manhattan_dist","bearing_degree"
"2089","Male","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.25,20.25,"No",5384,40.46,60.71,0,0,774644.651942467,1052516.72370095,146.417472937466
"2090","Female","No","Yes","Yes",71,"Yes","No","Fiber optic","No","No","Yes","No","No","No","Two year","No","Electronic check",76.05,5436.45,"No",5841,9.4,6103.85,10,1,780872.799161441,1058564.91347306,146.989715283385
"2091","Male","Yes","Yes","No",35,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",100.8,3437.5,"No",3318,2.12,3511.7,3,1,768587.311878797,1053942.45241567,143.636590326316
"2092","Male","No","Yes","Yes",40,"Yes","Yes","DSL","No","No","Yes","No","Yes","Yes","Month-to-month","Yes","Electronic check",74.55,3015.75,"No",3718,13.86,3570.15,75,1,793097.065813866,1081623.77095163,145.222112675211
"2093","Male","No","No","No",23,"Yes","No","DSL","No","No","No","No","Yes","Yes","One year","Yes","Bank transfer (automatic)",64.9,1509.8,"No",3314,46.4,2707,23,0,776698.880920423,1049000.68426325,147.955786671083
"2094","Male","No","No","No",4,"Yes","No","Fiber optic","No","No","Yes","Yes","No","Yes","Month-to-month","Yes","Electronic check",90.4,356.65,"No",3314,31.92,484.33,4,2,780767.933028862,1063917.95984738,145.555358015573
"2095","Female","No","Yes","No",68,"No","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",60.3,4109,"No",4864,0,4109,15,3,765061.382500738,1039532.86666061,146.468301823615
"2096","Male","No","No","Yes",38,"Yes","Yes","Fiber optic","No","Yes","No","No","No","No","Month-to-month","Yes","Mailed check",81.85,3141.7,"No",3571,1.27,3189.96,13,1,761942.094919445,1035313.36281867,146.483032358919
"2097","Male","No","Yes","Yes",52,"Yes","Yes","No","No","No","No","No","No","No","Two year","No","Mailed check",24.8,1229.1,"No",5320,40.33,3326.26,0,0,765789.63611466,1039229.69321957,146.798899172863
"2098","Male","No","Yes","No",29,"Yes","No","DSL","No","No","Yes","Yes","Yes","Yes","Two year","No","Mailed check",75.55,2054.4,"No",5625,32.46,2995.74,7,2,768910.291099438,1040840.13997089,147.434934992509
"2099","Male","Yes","Yes","Yes",38,"Yes","Yes","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","No","Electronic check",101.15,3741.85,"No",4036,28.3,4817.25,27,1,786833.558197324,1079633.39440132,143.269638475131
"2100","Male","No","No","No",48,"Yes","Yes","DSL","Yes","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",78.75,3682.45,"No",2257,2.53,3843.89,6,2,798125.588372883,1090215.6882181,144.695814914516
"2101","Female","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",19.25,19.25,"No",4745,9.44,28.69,0,0,768317.280642894,1043403.71460084,146.591850835595
"2102","Female","No","No","No",22,"Yes","No","Fiber optic","Yes","No","No","Yes","No","Yes","Month-to-month","Yes","Electronic check",89.05,1886.25,"No",5479,6,2018.25,8,2,770061.970083154,1046795.56360561,146.313708015071
"2103","Female","No","No","No",43,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",115.05,4895.1,"No",4115,24.85,5952.89,26,4,798976.388936062,1090008.89392766,145.079188549706
"2104","Female","Yes","Yes","No",5,"Yes","No","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",69.35,341.6,"No",5437,9.56,389.4,13,0,704552.209447265,962468.977201774,145.336939324613
"2105","Male","No","Yes","No",51,"Yes","Yes","Fiber optic","Yes","Yes","No","Yes","Yes","Yes","One year","No","Credit card (automatic)",110.05,5686.4,"No",5604,26.73,7029.35,41,3,727397.693100216,987052.591309969,147.054891718598
"2106","Male","No","No","No",71,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Credit card (automatic)",19.9,1355.1,"No",5308,22.22,2890.54,0,0,713117.990672608,969391.132715143,146.673971002077
"2107","Male","No","Yes","No",35,"Yes","Yes","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Credit card (automatic)",91.5,3236.35,"No",3617,23.85,4120.31,10,1,769130.748569336,1048366.54539541,145.548267795033
"2108","Female","No","Yes","No",72,"No","No","DSL","No","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",60,4264,"No",5471,0,4238.33,16,3,764106.616343916,1042151.34511522,145.402962675993
"2109","Male","No","No","No",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.8,44.8,"No",2269,27.46,72.26,26,0,724423.035773173,984100.537286424,146.782194006064
"2110","Female","No","Yes","No",9,"Yes","No","DSL","Yes","No","No","No","No","No","One year","No","Mailed check",48.6,422.3,"No",4562,30.07,672.48,30,1,732670.868776003,1000491.29774708,145.257132738111
"2111","Male","No","No","No",69,"No","No","DSL","Yes","Yes","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",60.05,4176.7,"No",5388,0,4135.49,18,3,715637.401611441,978013.314940776,145.134885143803
"2112","Female","No","Yes","No",52,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",102.7,5138.1,"No",4044,44.34,7443.78,71,2,730369.039719084,999628.846054793,144.564805486345
"2113","Female","Yes","Yes","No",11,"Yes","No","Fiber optic","No","No","No","Yes","Yes","No","Month-to-month","Yes","Electronic check",82.9,880.05,"No",4413,29.15,1200.7,2,1,693022.859197764,946074.344562484,145.618562980753
"2114","Female","Yes","Yes","Yes",28,"No","No","DSL","No","No","No","No","Yes","No","Month-to-month","Yes","Electronic check",35.9,973.65,"No",5444,0,1013.65,58,0,782069.87354418,1078775.73819795,141.191211227253
"2115","Female","Yes","No","No",17,"Yes","Yes","Fiber optic","No","No","Yes","No","No","No","Month-to-month","Yes","Credit card (automatic)",82.65,1470.05,"No",3754,1.06,1488.07,25,1,744041.987655351,1007006.43115677,147.623391284652
"2116","Female","No","Yes","Yes",35,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",19.85,739.35,"No",4177,9.04,1053.46,0,0,755156.55157065,1030645.59948585,145.261209379514
"2117","Female","No","No","No",8,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Mailed check",19.2,161.95,"No",5272,31.02,410.11,0,0,688257.722585312,936837.44614921,146.473165999251
"2118","Male","No","No","No",46,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","No","One year","Yes","Credit card (automatic)",94.9,4422.95,"No",5316,22.13,5416.85,22,2,709417.308809517,965568.565631749,146.356751848367
"2119","Female","No","No","No",68,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Electronic check",88.15,6148.45,"No",5531,21.82,7595.92,2,4,742853.644879366,1013069.67468003,145.575825548658
"2120","Female","No","No","No",36,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",94.8,3565.65,"No",2807,19.64,4242.43,71,1,746154.509611802,1021991.79957113,144.205140701952
"2121","Female","Yes","No","No",32,"Yes","No","DSL","No","Yes","No","Yes","No","No","Month-to-month","No","Bank transfer (automatic)",54.65,1830.1,"No",4045,19.92,2477.54,14,2,731096.140561573,993631.332690397,146.614549286421
"2122","Female","No","Yes","No",71,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Credit card (automatic)",85.75,6223.8,"No",4487,30.68,8397.48,18,4,718259.380305638,979535.946147582,145.740561389133
"2123","Female","No","Yes","Yes",66,"Yes","Yes","DSL","Yes","Yes","Yes","No","No","No","Month-to-month","Yes","Bank transfer (automatic)",67.45,4508.65,"No",4172,23.2,5998.18,59,3,738731.87869998,1015380.35132275,143.040071064411
"2124","Male","No","No","No",63,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",20.5,1328.15,"No",5997,35.35,3539.58,0,0,756645.202512561,1029705.73763464,146.089131140158
"2125","Female","No","No","No",41,"Yes","No","No","No","No","No","No","No","No","One year","Yes","Credit card (automatic)",20.25,865,"No",3972,6.61,1089.23,0,0,729154.544949041,989367.376371087,147.062436630186
"2126","Female","Yes","No","No",1,"Yes","Yes","Fiber optic","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",72.1,72.1,"No",4432,7.77,79.87,22,0,722631.585199622,984808.946536852,145.9124663161
"2127","Female","No","Yes","No",70,"Yes","No","No","No","No","No","No","No","No","Two year","No","Bank transfer (automatic)",19.45,1303.5,"No",5540,23.52,2935.41,0,0,713596.073144554,971910.272195753,146.142408160543
"2128","Female","No","No","No",23,"No","No","DSL","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",44.95,996.85,"No",3248,0,1011.01,14,0,710654.615238997,969739.321875018,145.619834609574
"2129","Female","Yes","Yes","No",64,"Yes","No","Fiber optic","Yes","Yes","Yes","No","No","Yes","One year","No","Bank transfer (automatic)",97,6430.9,"No",4053,3.76,6671.54,11,3,731277.446756637,1008923.22539957,141.604285071145
"2130","Male","No","Yes","No",37,"Yes","Yes","DSL","Yes","No","Yes","Yes","No","No","Two year","Yes","Credit card (automatic)",62.8,2278.75,"No",5229,4.5,2428.28,9,3,732623.166005784,995201.859120662,146.741297038178
"2131","Male","No","No","No",17,"Yes","No","DSL","No","No","No","No","No","No","One year","No","Mailed check",44.6,681.4,"No",2130,13.02,902.74,73,0,760130.849888366,1028184.40580451,147.675086134086
"2132","Female","Yes","No","No",7,"Yes","No","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",89.15,574.35,"No",2415,16.36,688.87,28,0,763531.159829555,1033898.62911003,147.382927960484
"2133","Female","Yes","No","No",16,"Yes","Yes","DSL","Yes","No","No","No","No","No","Month-to-month","Yes","Electronic check",54.1,889,"No",2276,9.72,1044.52,29,1,758273.622586021,1023837.27301827,148.125832957287
"2134","Male","No","Yes","No",64,"Yes","Yes","Fiber optic","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Electronic check",105.25,6823.4,"No",5682,40.18,9371.25,30,2,755193.423454873,1020061.20800279,148.05210320813
"2135","Male","No","Yes","No",42,"Yes","Yes","Fiber optic","Yes","No","No","No","Yes","Yes","One year","No","Electronic check",97.1,4016.75,"No",2170,13.23,4675.85,23,1,751247.671281141,1015905.9240232,147.790715541257
"2136","Male","No","No","Yes",5,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",20.2,83.75,"No",5169,12.22,144.85,0,0,754983.826405742,1021317.34560233,147.681688066131
"2137","Female","No","No","No",41,"Yes","No","Fiber optic","No","Yes","No","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",98.8,3959.15,"No",5584,10.26,4352.72,2,2,752486.991380772,1019446.34882701,147.32238126763
"2138","Male","No","Yes","No",58,"Yes","No","DSL","No","No","Yes","No","No","No","One year","No","Credit card (automatic)",50.3,2878.55,"No",5232,18.37,3933.78,18,1,765396.544127214,1036079.68785068,147.456581656067
"2139","Female","No","No","No",47,"Yes","No","No","No","No","No","No","No","No","Two year","Yes","Mailed check",20.55,945.7,"No",5404,44.69,3046.13,0,0,767241.552805301,1040225.25516749,147.037196583178
"2140","Male","No","No","No",18,"Yes","No","Fiber optic","No","No","No","Yes","No","No","Month-to-month","Yes","Bank transfer (automatic)",75.9,1373.05,"No",4668,26.84,1840.6,20,1,761174.485487233,1032638.08192726,146.911575713396
"2141","Male","No","Yes","No",23,"Yes","No","DSL","Yes","No","No","No","No","Yes","Month-to-month","Yes","Bank transfer (automatic)",59.95,1406,"No",5379,3.67,1603.86,69,1,749179.919499615,1014625.8881603,147.427536819695
"2142","Female","No","No","No",1,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.15,19.15,"No",2577,22.37,41.52,0,0,763151.881074684,1031141.05399653,147.928777118633
"2143","Male","No","Yes","No",71,"Yes","Yes","Fiber optic","No","No","Yes","No","Yes","Yes","One year","Yes","Credit card (automatic)",98.65,6962.85,"No",5101,34.72,9427.97,10,1,759459.565439929,1032080.38737663,146.461632676721
"2144","Male","No","Yes","Yes",72,"Yes","Yes","Fiber optic","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",112.6,8126.65,"No",6486,17.3,9372.25,14,4,757369.121935072,1028585.18571165,146.647283580317
"2145","Male","No","Yes","No",33,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",20.6,690.25,"No",5212,34.22,1819.51,0,0,741933.770748233,1006135.29179522,147.132770069888
"2146","Male","No","No","No",24,"No","No","DSL","Yes","No","No","Yes","No","No","Two year","No","Mailed check",35.75,830.8,"No",5531,0,830.8,20,2,753783.906742033,1022068.34359021,147.095916121131
"2147","Female","No","Yes","No",56,"Yes","Yes","Fiber optic","No","Yes","Yes","Yes","No","Yes","One year","Yes","Credit card (automatic)",99.75,5608.4,"No",5926,20.53,6758.08,19,3,754165.360729295,1023967.46183234,146.737135560958
"2148","Male","No","No","No",37,"Yes","No","Fiber optic","No","Yes","No","No","Yes","Yes","Month-to-month","Yes","Credit card (automatic)",96.1,3646.8,"No",2640,21.84,4454.88,41,1,745455.488589771,1011853.47563162,146.866826001882
"2149","Female","No","No","No",43,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","One year","No","Credit card (automatic)",85.1,3662.25,"No",2319,2.49,3799.32,53,3,734591.502341028,1000248.1075072,146.077083097777
"2150","Male","No","No","No",1,"No","No","DSL","No","No","No","No","No","No","Month-to-month","No","Mailed check",25.35,25.35,"No",4193,0,25.35,13,0,738482.474247182,1006201.4820001,145.86634947038
"2151","Female","No","No","No",61,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","No","Electronic check",89.65,5308.7,"No",6149,23.45,6739.15,8,4,736326.164818482,999648.335824892,146.873681508579
"2152","Male","No","No","No",17,"Yes","Yes","Fiber optic","No","No","Yes","Yes","No","No","One year","No","Electronic check",86.75,1410.25,"No",5863,49.71,2255.32,4,2,747953.279028358,1016810.07454874,146.436077873546
"2153","Female","No","Yes","No",41,"Yes","No","Fiber optic","No","Yes","Yes","Yes","No","No","One year","Yes","Bank transfer (automatic)",86.2,3339.05,"No",5325,13.23,3881.48,16,3,770495.747732891,1044232.86909313,147.118535441758
"2154","Male","Yes","Yes","No",72,"No","No","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Bank transfer (automatic)",64.8,4732.35,"No",4886,0,4732.35,24,4,782608.202870701,1058461.90736521,147.574671638416
"2155","Male","No","No","No",48,"Yes","Yes","Fiber optic","No","Yes","Yes","No","Yes","Yes","Two year","Yes","Bank transfer (automatic)",108.1,5067.45,"No",5994,9.91,5543.13,4,2,715879.758642994,995661.062682333,136.970997467991
"2156","Female","No","No","No",42,"No","No","DSL","Yes","Yes","Yes","Yes","No","Yes","One year","Yes","Electronic check",54.75,2348.45,"No",3179,0,2428.45,13,4,664154.085514576,921360.046089979,139.634835781713
"2157","Male","No","No","No",44,"Yes","Yes","Fiber optic","No","No","Yes","No","No","Yes","Month-to-month","Yes","Mailed check",90.4,4063,"No",4751,44.92,6039.48,16,1,656061.453170483,909027.697995847,140.392945350777
"2158","Male","No","No","Yes",1,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","No","Electronic check",44,44,"No",4020,15.66,59.66,29,0,818016.48549985,1136050.81531945,129.729569784522
"2159","Female","No","No","No",27,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",95.6,2595.25,"No",2026,35.17,3544.84,24,0,838892.396310806,1165395.78659532,135.331715690041
"2160","Male","Yes","Yes","No",27,"Yes","Yes","DSL","No","Yes","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",84.8,2309.55,"No",5352,33.57,3215.94,21,3,669755.069302418,929823.816410209,139.112892877206
"2161","Female","Yes","No","No",2,"Yes","No","DSL","No","No","No","No","No","No","Month-to-month","Yes","Electronic check",44.3,89.3,"No",3805,23.91,137.12,22,0,854608.921065351,1183392.8766683,138.180646240323
"2162","Female","No","No","No",19,"Yes","No","No","No","No","No","No","No","No","Month-to-month","No","Mailed check",19.9,367.55,"No",3245,32.03,976.12,0,0,811548.011711676,1127183.34387076,136.317211551928
"2163","Female","Yes","Yes","No",42,"Yes","Yes","Fiber optic","No","No","No","No","Yes","Yes","Month-to-month","Yes","Electronic check",95.05,3944.5,"No",2677,42.29,5820.68,10,0,694958.518116656,965898.47841036,137.951759154592
"2164","Female","No","No","No",66,"Yes","Yes","DSL","Yes","Yes","Yes","Yes","Yes","Yes","Two year","Yes","Credit card (automatic)",90.05,5965.95,"No",5813,13.28,6842.43,24,4,725576.306749513,1008854.7302534,137.053137087278
"2165","Male","Yes","Yes","No",33,"Yes","Yes","Fiber optic","Yes","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Bank transfer (automatic)",109.9,3694.7,"No",5655,25.15,4524.65,20,3,765494.125877592,1065077.56143592,131.025709734099
"2166","Male","Yes","No","No",33,"No","No","DSL","No","No","Yes","Yes","Yes","Yes","Month-to-month","Yes","Electronic check",54.6,1803.7,"No",5322,0,1803.7,11,2,707823.42379568,984951.494247181,136.629937120665
"2167","Female","No","Yes","No",23,"Yes","No","No","No","No","No","No","No","No","One year","No","Mailed check",20.05,415.1,"No",3742,17.82,824.96,0,0,807766.317864459,1115011.610027,125.489209920113
"2168","Female","No","No","No",32,"Yes","No","No","No","No","No","No","No","No","One year","No","Bank transfer (automatic)",19.75,624.15,"No",4691,43.8,2025.75,0,0,837363.274759037,1159042.01583175,138.702886272734
"2169","Female","No","No","No",11,"Yes","No","No","No","No","No","No","No","No","One year","No","Credit card (automatic)",20.05,237.7,"No",5355,26.85,533.05,0,0,847073.8798932,1172872.42287166,138.343401331539
"2170","Female","No","Yes","No",68,"Yes","No","DSL","Yes","No","No","Yes","No","No","One year","No","Bank transfer (automatic)",55.9,3848.8,"No",5160,44.79,6914.52,14,2,826534.641542299,1144565.22718905,138.5604418405
